icao,stand,lat,lon,type
SBCY,05,-15.64988056,-56.12028056,STAND
SBCY,06,-15.65022500,-56.12008889,STAND
SBCY,07,-15.65057500,-56.11989444,STAND
SBCY,08,-15.65092222,-56.11971389,STAND
SBCY,09,-15.65123611,-56.11951944,STAND
SBCY,10,-15.65156667,-56.11935278,STAND
SBCY,11,-15.65189444,-56.11918889,STAND
SBCY,12,-15.65222222,-56.11901944,STAND
SBCY,13,-15.65254444,-56.11883889,STAND
SBCY,14,-15.65283056,-56.11866667,STAND
SBCY,15,-15.65310000,-56.11852778,STAND
SBCY,16,-15.65336944,-56.11838889,STAND
SBCY,17,-15.65363889,-56.11825278,STAND
SBCY,18,-15.65393889,-56.11783889,STAND
SBCY,19,-15.65402778,-56.11802222,STAND
SBCY,20,-15.65434722,-56.11761667,STAND
SBCY,21,-15.65444444,-56.11780000,STAND
SBCY,22,-15.65476944,-56.11740278,STAND
SBCY,23,-15.65486111,-56.11758611,STAND
SBDB,1,-21.24347500,-56.45071389,STAND
SBDB,2,-21.24387222,-56.45061111,STAND
SBEG,112,-3.03242500,-60.04765000,STAND
SBEG,113,-3.03258333,-60.04707222,STAND
SBEG,114,-3.03251111,-60.04661667,STAND
SBEG,115,-3.03253333,-60.04621389,STAND
SBEG,116,-3.03253056,-60.04581389,STAND
SBEG,117,-3.03249722,-60.04541389,STAND
SBEG,118,-3.03248611,-60.04500556,STAND
SBEG,119,-3.03262222,-60.04461389,STAND
SBEG,119A,-3.03241389,-60.04451944,STAND
SBEG,120,-3.03250000,-60.04424444,STAND
SBEG,121,-3.03234167,-60.04379444,STAND
SBEG,121A,-3.03211111,-60.04363611,STAND
SBEG,122,-3.03223333,-60.04340278,STAND
SBEG,123,-3.03213056,-60.04299167,STAND
SBEG,123A,-3.03192222,-60.04291944,STAND
SBEG,124,-3.03203056,-60.04263611,STAND
SBEG,125,-3.03172778,-60.04218889,STAND
SBEG,126,-3.03156111,-60.04155833,STAND
SBEG,201,-3.03101944,-60.03941944,STAND
SBEG,202,-3.03116944,-60.03999444,STAND
SBEG,203,-3.03130278,-60.04048889,STAND
SBEG,204,-3.03141944,-60.04092500,STAND
SBEG,301,-3.03153333,-60.03884722,STAND
SBEG,301A,-3.03132778,-60.03888333,STAND
SBEG,302,-3.03131111,-60.03890556,STAND
SBEG,303,-3.03092778,-60.03889167,STAND
SBEG,304,-3.03076389,-60.03843889,STAND
SBEG,305,-3.03067500,-60.03805278,STAND
SBEG,306,-3.03104444,-60.03795556,STAND
SBEG,307,-3.03136389,-60.03787222,STAND
SBEG,308,-3.03172222,-60.03778056,STAND
SBEG,309,-3.03204722,-60.03769722,STAND
SBEG,410,-3.03214444,-60.03760556,STAND
SBEG,411,-3.03210278,-60.03744444,STAND
SBEG,412,-3.03206111,-60.03728333,STAND
SBEG,413,-3.03201944,-60.03712222,STAND
SBEG,414,-3.03254722,-60.03826389,STAND
SBEG,415,-3.03265833,-60.03850278,STAND
SBEG,416,-3.03251667,-60.03853889,STAND
SBEG,417,-3.03237778,-60.03857778,STAND
SBEG,418,-3.03223889,-60.03861389,STAND
SBEG,419,-3.03210000,-60.03865278,STAND
SBEG,420,-3.03208333,-60.03886944,STAND
SBEG,421,-3.03222222,-60.03883333,STAND
SBEG,422,-3.03236111,-60.03879722,STAND
SBEG,423,-3.03250278,-60.03875833,STAND
SBEG,424,-3.03264167,-60.03872500,STAND
SBEG,425,-3.03260000,-60.03916389,STAND
SBEG,426,-3.03235556,-60.03922778,STAND
SBEG,501,-3.03299444,-60.04054167,STAND
SBEG,502,-3.03288611,-60.04008611,STAND
SBEG,503,-3.03276111,-60.03963611,STAND
SBFI,1,-25.59567500,-54.49145000,STAND
SBFI,10,-25.59882222,-54.48612222,STAND
SBFI,11,-25.59899722,-54.48589722,STAND
SBFI,12,-25.60195833,-54.48265000,STAND
SBFI,12H,-25.60211944,-54.48244167,STAND
SBFI,12L,-25.60206944,-54.48236389,STAND
SBFI,13,-25.60223611,-54.48291111,STAND
SBFI,13H,-25.60239722,-54.48270556,STAND
SBFI,13L,-25.60247778,-54.48275000,STAND
SBFI,14,-25.60269167,-54.48170833,STAND
SBFI,14H,-25.60253056,-54.48191667,STAND
SBFI,14L,-25.60245000,-54.48187222,STAND
SBFI,15,-25.60296944,-54.48197222,STAND
SBFI,15H,-25.60280833,-54.48217778,STAND
SBFI,15L,-25.60285833,-54.48226111,STAND
SBFI,2,-25.59591389,-54.49114444,STAND
SBFI,3,-25.59613611,-54.49082500,STAND
SBFI,4,-25.59637500,-54.49051944,STAND
SBFI,5,-25.59661111,-54.49021389,STAND
SBFI,6,-25.59686389,-54.48992222,STAND
SBFI,7,-25.59867778,-54.48760833,STAND
SBFI,7L,-25.59841667,-54.48747222,STAND
SBFI,8,-25.59891389,-54.48730278,STAND
SBFI,8H,-25.59875556,-54.48715278,STAND
SBFI,8L,-25.59865556,-54.48716667,STAND
SBFI,9,-25.59915278,-54.48699722,STAND
SBFI,9H,-25.59899444,-54.48684722,STAND
SBFI,9L,-25.59889167,-54.48686111,STAND
SBFL,01L,-27.67179444,-48.54757500,STAND
SBFL,01R,-27.67170833,-48.54776389,STAND
SBFL,02,-27.67190556,-48.54740000,STAND
SBFL,03L,-27.67217778,-48.54691111,STAND
SBFL,03R,-27.67217778,-48.54691111,STAND
SBFL,04,-27.67213333,-48.54666389,STAND
SBFL,05,-27.67256944,-48.54616667,STAND
SBFL,06,-27.67275556,-48.54581111,STAND
SBFL,07,-27.67294444,-48.54546111,STAND
SBFL,08,-27.67313611,-48.54510833,STAND
SBFL,09,-27.67332500,-48.54475833,STAND
SBFL,10,-27.67351389,-48.54440833,STAND
SBFL,11,-27.67369444,-48.54405278,STAND
SBFL,12,-27.67388333,-48.54370000,STAND
SBFL,13,-27.67407222,-48.54335000,STAND
SBFL,20,-27.67156944,-48.54551389,STAND
SBFL,21,-27.67177500,-48.54517500,STAND
SBFL,22,-27.67196389,-48.54482500,STAND
SBFL,23,-27.67215556,-48.54482500,STAND
SBFL,24,-27.67234444,-48.54412222,STAND
SBFL,30,-27.66300833,-48.54925000,STAND
SBFL,31,-27.66323056,-48.54894444,STAND
SBFL,32,-27.66363889,-48.54841944,STAND
SBFL,33,-27.66386389,-48.54809167,STAND
SBFL,34L,-27.66409167,-48.54778889,STAND
SBFL,34R,-27.66411944,-48.54780278,STAND
SBFL,35,-27.66518611,-48.54538056,STAND
SBFL,36,-27.66538889,-48.54500278,STAND
SBFL,38,-27.66579167,-48.54425278,STAND
SBFL,39,-27.66597778,-48.54390833,STAND
SBFL,AUX01,-27.66448611,-48.54653056,STAND
SBFL,AUX02,-27.66441667,-48.54665000,STAND
SBFL,AUX03,-27.66434444,-48.54676667,STAND
SBFL,AUX04,-27.66427500,-48.54688333,STAND
SBFL,AUX05,-27.66420556,-48.54700000,STAND
SBFL,AUX06,-27.66413611,-48.54711944,STAND
SBFL,AUX07,-27.66403611,-48.54723056,STAND
SBFL,AUX08,-27.66408056,-48.54727778,STAND
SBFL,AUX09,-27.66417222,-48.54735000,STAND
SBFL,AUX10,-27.66430000,-48.54742222,STAND
SBFL,FAX1,-27.66455000,-48.54723333,STAND
SBFL,FAX2,-27.66470000,-48.54696667,STAND
SBFL,PER1,-27.66503889,-48.54784444,STAND
SBFL,PER2,-27.66490000,-48.54803611,STAND
SBFL,PER3,-27.66475833,-48.54822778,STAND
SBFL,PER4,-27.66461667,-48.54841944,STAND
SBFL,PER5,-27.66447778,-48.54861111,STAND
SBFL,PER6,-27.66433611,-48.54880278,STAND
SBFL,PER7,-27.66419444,-48.54899444,STAND
SBFL,PER8,-27.66405556,-48.54918611,STAND
SBFL,PER9,-27.66391389,-48.54937778,STAND
SBFN,A,-3.85833333,-32.42833333,STAND
SBFZ,201,-3.77789722,-38.54315278,STAND
SBFZ,202,-3.77793333,-38.54303333,STAND
SBFZ,203,-3.77781944,-38.54278056,STAND
SBFZ,204,-3.77776667,-38.54181667,STAND
SBFZ,205,-3.77756389,-38.54171389,STAND
SBFZ,206,-3.77772778,-38.54113889,STAND
SBFZ,207,-3.77783611,-38.54054444,STAND
SBFZ,207A,-3.77786944,-38.54066111,STAND
SBFZ,208,-3.77800000,-38.54013056,STAND
SBFZ,209,-3.77807778,-38.53976389,STAND
SBFZ,210,-3.77813333,-38.53973611,STAND
SBFZ,211,-3.77816667,-38.53948333,STAND
SBFZ,212,-3.77842778,-38.53920000,STAND
SBFZ,213,-3.77865000,-38.53883333,STAND
SBFZ,214,-3.77888056,-38.53855000,STAND
SBFZ,215,-3.77912778,-38.53827778,STAND
SBFZ,216,-3.77936667,-38.53796667,STAND
SBFZ,217,-3.77946389,-38.53753889,STAND
SBFZ,218,-3.77956111,-38.53717500,STAND
SBFZ,219,-3.77965833,-38.53681111,STAND
SBFZ,220,-3.77794444,-38.53720000,STAND
SBFZ,221,-3.77774444,-38.53744722,STAND
SBFZ,222,-3.77746667,-38.53766944,STAND
SBFZ,223,-3.77771667,-38.53703333,STAND
SBFZ,224,-3.77781111,-38.53668056,STAND
SBFZ,301,-3.77806944,-38.53566389,STAND
SBFZ,302,-3.77815833,-38.53530278,STAND
SBFZ,303,-3.77827778,-38.53488889,STAND
SBFZ,304,-3.77838611,-38.53447500,STAND
SBFZ,305,-3.77849444,-38.53407778,STAND
SBFZ,306,-3.77859167,-38.53369167,STAND
SBFZ,307,-3.77870000,-38.53330278,STAND
SBFZ,308,-3.77880833,-38.53291667,STAND
SBFZ,309,-3.77890833,-38.53251944,STAND
SBGL,1,-22.80971111,-43.25307500,STAND
SBGL,10,-22.81155278,-43.25280556,STAND
SBGL,100,-22.81750278,-43.24747222,STAND
SBGL,101,-22.81747778,-43.24781111,STAND
SBGL,102,-22.81728056,-43.24783056,STAND
SBGL,103,-22.81698056,-43.24825833,STAND
SBGL,104,-22.81701944,-43.24850278,STAND
SBGL,105,-22.81676944,-43.24857778,STAND
SBGL,106,-22.81655556,-43.24890000,STAND
SBGL,107,-22.81664722,-43.24908333,STAND
SBGL,108,-22.81634167,-43.24921944,STAND
SBGL,109,-22.81625833,-43.24965278,STAND
SBGL,11,-22.81196944,-43.25271111,STAND
SBGL,110,-22.81591389,-43.24986944,STAND
SBGL,111,-22.81589167,-43.25020833,STAND
SBGL,112,-22.81572222,-43.25020833,STAND
SBGL,113,-22.81391389,-43.24994722,STAND
SBGL,114,-22.81421667,-43.24968889,STAND
SBGL,115,-22.81385278,-43.24968889,STAND
SBGL,116,-22.81353056,-43.24938889,STAND
SBGL,117,-22.81366944,-43.24977778,STAND
SBGL,118,-22.81376667,-43.25018056,STAND
SBGL,119,-22.81382222,-43.25059167,STAND
SBGL,12,-22.81193333,-43.25241389,STAND
SBGL,120,-22.81467500,-43.25233056,STAND
SBGL,121,-22.81374722,-43.25167222,STAND
SBGL,122,-22.81445833,-43.25265278,STAND
SBGL,123,-22.81353611,-43.25199167,STAND
SBGL,124,-22.81424722,-43.25297778,STAND
SBGL,125,-22.81332500,-43.25231111,STAND
SBGL,126,-22.81403333,-43.25330000,STAND
SBGL,127,-22.81311389,-43.25263056,STAND
SBGL,128,-22.81370278,-43.25377500,STAND
SBGL,129,-22.81283056,-43.25303611,STAND
SBGL,13,-22.81198056,-43.25241111,STAND
SBGL,130,-22.81343611,-43.25408333,STAND
SBGL,131,-22.81258889,-43.25330000,STAND
SBGL,132,-22.81314722,-43.25436389,STAND
SBGL,133,-22.81232500,-43.25353611,STAND
SBGL,134,-22.81283333,-43.25461389,STAND
SBGL,135,-22.81203611,-43.25373611,STAND
SBGL,136,-22.81250000,-43.25483056,STAND
SBGL,137,-22.81172778,-43.25390278,STAND
SBGL,138,-22.81215000,-43.25501389,STAND
SBGL,139,-22.81140556,-43.25402778,STAND
SBGL,14,-22.81237778,-43.25191389,STAND
SBGL,140,-22.81178333,-43.25515833,STAND
SBGL,141,-22.81106944,-43.25411389,STAND
SBGL,142,-22.81140833,-43.25526667,STAND
SBGL,143,-22.81072778,-43.25416111,STAND
SBGL,144,-22.81102222,-43.25533611,STAND
SBGL,145,-22.81038611,-43.25416667,STAND
SBGL,146,-22.81063333,-43.25536944,STAND
SBGL,147,-22.81004167,-43.25412778,STAND
SBGL,148,-22.81024444,-43.25535833,STAND
SBGL,149,-22.80985556,-43.25531111,STAND
SBGL,15,-22.81260278,-43.25155833,STAND
SBGL,16,-22.81244722,-43.25130000,STAND
SBGL,17,-22.81255556,-43.25128889,STAND
SBGL,18,-22.81256667,-43.25085278,STAND
SBGL,19,-22.81253333,-43.25049722,STAND
SBGL,2,-22.80990000,-43.25290556,STAND
SBGL,20,-22.81244444,-43.25014722,STAND
SBGL,21,-22.81230833,-43.24982222,STAND
SBGL,22,-22.81212500,-43.24952500,STAND
SBGL,23,-22.81321667,-43.24832500,STAND
SBGL,24,-22.81340833,-43.24814167,STAND
SBGL,25,-22.81349167,-43.24817222,STAND
SBGL,26,-22.81382222,-43.24845833,STAND
SBGL,27,-22.81396389,-43.24819444,STAND
SBGL,28,-22.81404444,-43.24826389,STAND
SBGL,29,-22.81453611,-43.24818333,STAND
SBGL,3,-22.80998333,-43.25298333,STAND
SBGL,30,-22.81499167,-43.24810833,STAND
SBGL,31,-22.81499722,-43.24784167,STAND
SBGL,32,-22.81509444,-43.24781944,STAND
SBGL,33,-22.81542778,-43.24747500,STAND
SBGL,34,-22.81587222,-43.24687500,STAND
SBGL,35,-22.81617222,-43.24641944,STAND
SBGL,36,-22.81596944,-43.24629722,STAND
SBGL,37,-22.81615000,-43.24623333,STAND
SBGL,38,-22.81612222,-43.24571389,STAND
SBGL,39,-22.81620278,-43.24517222,STAND
SBGL,4,-22.81040000,-43.25315278,STAND
SBGL,40,-22.81596944,-43.24511389,STAND
SBGL,41,-22.81605000,-43.24499167,STAND
SBGL,42,-22.81601667,-43.24456111,STAND
SBGL,43,-22.81566389,-43.24460000,STAND
SBGL,44,-22.81571944,-43.24450833,STAND
SBGL,45,-22.81542500,-43.24411667,STAND
SBGL,46,-22.81650278,-43.24278056,STAND
SBGL,47,-22.81674167,-43.24274444,STAND
SBGL,48,-22.81691944,-43.24283056,STAND
SBGL,49,-22.81709722,-43.24323889,STAND
SBGL,5,-22.81043611,-43.25301389,STAND
SBGL,50,-22.81738333,-43.24321944,STAND
SBGL,501,-22.82636111,-43.24754167,STAND
SBGL,502,-22.82645556,-43.24737500,STAND
SBGL,503,-22.82656944,-43.24722500,STAND
SBGL,504,-22.82686667,-43.24697222,STAND
SBGL,505,-22.82697222,-43.24681111,STAND
SBGL,506,-22.82707778,-43.24665278,STAND
SBGL,507,-22.82728611,-43.24633333,STAND
SBGL,508,-22.82739167,-43.24617500,STAND
SBGL,509,-22.82737500,-43.24591944,STAND
SBGL,51,-22.81751389,-43.24328333,STAND
SBGL,510,-22.82754722,-43.24557222,STAND
SBGL,511,-22.82765000,-43.24541389,STAND
SBGL,512,-22.82775833,-43.24525556,STAND
SBGL,513,-22.82803889,-43.24499167,STAND
SBGL,514,-22.82820833,-43.24488056,STAND
SBGL,515,-22.82833333,-43.24473889,STAND
SBGL,516,-22.82845833,-43.24435278,STAND
SBGL,517,-22.82864722,-43.24426111,STAND
SBGL,518,-22.82875278,-43.24410000,STAND
SBGL,519,-22.82896944,-43.24378333,STAND
SBGL,52,-22.81766389,-43.24380833,STAND
SBGL,520,-22.82907222,-43.24362500,STAND
SBGL,521,-22.82917778,-43.24346667,STAND
SBGL,522,-22.82938889,-43.24314722,STAND
SBGL,523,-22.82949444,-43.24298889,STAND
SBGL,524,-22.82960000,-43.24283056,STAND
SBGL,525,-22.82981111,-43.24251111,STAND
SBGL,526,-22.82991667,-43.24235278,STAND
SBGL,527,-22.83002222,-43.24219444,STAND
SBGL,528,-22.83023333,-43.24187500,STAND
SBGL,529,-22.83033889,-43.24171667,STAND
SBGL,53,-22.81789722,-43.24384167,STAND
SBGL,530,-22.83044444,-43.24155556,STAND
SBGL,531,-22.83058056,-43.24106667,STAND
SBGL,54,-22.81803056,-43.24390278,STAND
SBGL,55,-22.81826389,-43.24431111,STAND
SBGL,56,-22.81846111,-43.24431667,STAND
SBGL,57,-22.81859722,-43.24440278,STAND
SBGL,58,-22.81883889,-43.24468333,STAND
SBGL,59,-22.81894722,-43.24439167,STAND
SBGL,6,-22.81081667,-43.25323889,STAND
SBGL,60,-22.81900000,-43.24446389,STAND
SBGL,61,-22.81925000,-43.24444444,STAND
SBGL,62,-22.81919722,-43.24392778,STAND
SBGL,63,-22.81925556,-43.24377222,STAND
SBGL,64,-22.81949167,-43.24348611,STAND
SBGL,65,-22.81929444,-43.24336111,STAND
SBGL,66,-22.81928611,-43.24320556,STAND
SBGL,67,-22.81908333,-43.24303611,STAND
SBGL,68,-22.81885278,-43.24303889,STAND
SBGL,69,-22.81866389,-43.24298056,STAND
SBGL,7,-22.81098889,-43.25295833,STAND
SBGL,70,-22.81846667,-43.24256111,STAND
SBGL,71,-22.81823333,-43.24256667,STAND
SBGL,72,-22.81804722,-43.24250278,STAND
SBGL,73,-22.81766111,-43.24193611,STAND
SBGL,74,-22.81757222,-43.24182500,STAND
SBGL,75,-22.81750556,-43.24143333,STAND
SBGL,76,-22.81787500,-43.24096111,STAND
SBGL,77,-22.81788056,-43.24071944,STAND
SBGL,78,-22.81795000,-43.24053611,STAND
SBGL,79,-22.81830000,-43.24031944,STAND
SBGL,8,-22.81140000,-43.25307222,STAND
SBGL,80,-22.81832222,-43.24003611,STAND
SBGL,81,-22.81838056,-43.23989444,STAND
SBGL,82,-22.81879722,-43.23931667,STAND
SBGL,83,-22.81880000,-43.23973056,STAND
SBGL,84,-22.81879444,-43.23923611,STAND
SBGL,85,-22.81979167,-43.24021944,STAND
SBGL,86,-22.82003333,-43.24020000,STAND
SBGL,87,-22.82003056,-43.24041111,STAND
SBGL,88,-22.82172222,-43.24386389,STAND
SBGL,89,-22.82150833,-43.24418333,STAND
SBGL,9,-22.81149167,-43.25274444,STAND
SBGL,90,-22.82129722,-43.24450278,STAND
SBGL,91,-22.82101944,-43.24491944,STAND
SBGL,92,-22.82080833,-43.24524167,STAND
SBGL,93,-22.82059444,-43.24556111,STAND
SBGL,94,-22.82038333,-43.24588333,STAND
SBGL,95,-22.81819444,-43.24642500,STAND
SBGL,96,-22.81826389,-43.24661944,STAND
SBGL,97,-22.81819444,-43.24672500,STAND
SBGL,98,-22.81798333,-43.24674722,STAND
SBGL,99,-22.81786667,-43.24722222,STAND
SBGL,A,-22.83152222,-43.23865000,STAND
SBGL,A1,-22.82646667,-43.24705556,STAND
SBGL,A2,-22.82626944,-43.24690278,STAND
SBGL,B,-22.83116111,-43.23918056,STAND
SBGL,B1,-22.82687500,-43.24689167,STAND
SBGL,B2,-22.82667500,-43.24673889,STAND
SBGL,B3,-22.82647778,-43.24658611,STAND
SBGL,B4,-22.82731111,-43.24623333,STAND
SBGL,B5,-22.82711111,-43.24608056,STAND
SBGL,B6,-22.82691111,-43.24592778,STAND
SBGL,C,-22.83147222,-43.23860833,STAND
SBGL,C1,-22.82732222,-43.24576389,STAND
SBGL,C2,-22.82712222,-43.24561111,STAND
SBGL,C3,-22.82775833,-43.24510556,STAND
SBGL,C4,-22.82755833,-43.24495278,STAND
SBGL,D,-22.83111389,-43.23914167,STAND
SBGL,D1,-22.82816389,-43.24494167,STAND
SBGL,D2,-22.82796667,-43.24478889,STAND
SBGL,D3,-22.82776944,-43.24463611,STAND
SBGL,D4,-22.82860000,-43.24428333,STAND
SBGL,D5,-22.82840278,-43.24413056,STAND
SBGL,D6,-22.82820556,-43.24397778,STAND
SBGL,E,-22.83159444,-43.23816667,STAND
SBGL,E1,-22.82881111,-43.24396667,STAND
SBGL,E2,-22.82861111,-43.24381389,STAND
SBGL,E3,-22.82841389,-43.24366111,STAND
SBGL,E4,-22.82924722,-43.24330833,STAND
SBGL,E5,-22.82904722,-43.24315556,STAND
SBGL,E6,-22.82885000,-43.24300278,STAND
SBGL,F,-22.83133889,-43.23854444,STAND
SBGL,F1,-22.82945556,-43.24299167,STAND
SBGL,F2,-22.82925833,-43.24283889,STAND
SBGL,F3,-22.82905833,-43.24268611,STAND
SBGL,F4,-22.82991389,-43.24230278,STAND
SBGL,F5,-22.82971389,-43.24215000,STAND
SBGL,F6,-22.82951667,-43.24199722,STAND
SBGL,G,-22.83108889,-43.23892500,STAND
SBGL,G1,-22.83011111,-43.24198611,STAND
SBGL,G2,-22.82992500,-43.24183333,STAND
SBGL,G3,-22.82972500,-43.24168056,STAND
SBGL,G4,-22.83036667,-43.24117778,STAND
SBGL,G5,-22.83016667,-43.24102500,STAND
SBGL,H,-22.83083611,-43.23930556,STAND
SBGL,H1,-22.82832500,-43.23688889,STAND
SBGL,H2,-22.82820278,-43.23707500,STAND
SBGL,H3,-22.82808056,-43.23726111,STAND
SBGL,J1,-22.82330278,-43.24077222,STAND
SBGL,J2,-22.82364722,-43.24103611,STAND
SBGL,J3,-22.82399167,-43.24130278,STAND
SBGL,J4,-22.82432778,-43.24156111,STAND
SBGL,K1,-22.82360833,-43.24274444,STAND
SBGL,K2,-22.82325833,-43.24247500,STAND
SBGL,K3,-22.82290556,-43.24220278,STAND
SBGL,K4,-22.82255278,-43.24193611,STAND
SBGL,K5,-22.82220278,-43.24166111,STAND
SBGL,K6,-22.82358611,-43.24177500,STAND
SBGL,K7,-22.82323333,-43.24150278,STAND
SBGL,K8,-22.82290833,-43.24125278,STAND
SBGL,R1,-22.82358611,-43.24272500,STAND
SBGL,R2,-22.82318056,-43.24241389,STAND
SBGL,R3,-22.82277500,-43.24210278,STAND
SBGL,R4,-22.82236944,-43.24179167,STAND
SBGL,S1,-22.82355278,-43.24254444,STAND
SBGL,S2,-22.82305278,-43.24216111,STAND
SBGL,S3,-22.82249722,-43.24173333,STAND
SBGO,P20,-16.63083333,-49.21435278,STAND
SBGO,P21,-16.63031944,-49.21471667,STAND
SBGO,P22,-16.63000000,-49.21498889,STAND
SBGO,P23,-16.62970278,-49.21518333,STAND
SBGO,P24,-16.62928611,-49.21537500,STAND
SBGO,P25,-16.62889722,-49.21548889,STAND
SBGO,P26,-16.62851389,-49.21554444,STAND
SBGO,P27,-16.62815556,-49.21565278,STAND
SBGO,P28,-16.62784167,-49.21561389,STAND
SBGO,P29,-16.62753056,-49.21554444,STAND
SBGR,1,-23.43903333,-46.48011667,STAND
SBGR,10,-23.43958056,-46.48119167,STAND
SBGR,101,-23.43130556,-46.48888333,STAND
SBGR,101L,-23.43133889,-46.48879444,STAND
SBGR,101R,-23.43090000,-46.48875556,STAND
SBGR,102,-23.43067500,-46.48881667,STAND
SBGR,102R,-23.43061667,-46.48871667,STAND
SBGR,103,-23.43004722,-46.48874722,STAND
SBGR,103L,-23.43031111,-46.48865833,STAND
SBGR,103R,-23.42982778,-46.48864722,STAND
SBGR,104,-23.42941667,-46.48868056,STAND
SBGR,105L,-23.42815833,-46.48854444,STAND
SBGR,105R,-23.42778611,-46.48842500,STAND
SBGR,106,-23.42752778,-46.48847778,STAND
SBGR,107L,-23.42720833,-46.48832222,STAND
SBGR,108,-23.42720833,-46.48829722,STAND
SBGR,108L,-23.42684167,-46.48824167,STAND
SBGR,108R,-23.42690278,-46.48835833,STAND
SBGR,109,-23.42684167,-46.48827500,STAND
SBGR,10R,-23.43957778,-46.48128333,STAND
SBGR,11,-23.43948611,-46.48102778,STAND
SBGR,110,-23.42751111,-46.48638889,STAND
SBGR,110L,-23.42712778,-46.48649444,STAND
SBGR,111,-23.42787222,-46.48651944,STAND
SBGR,111L,-23.42887222,-46.48634167,STAND
SBGR,112,-23.42983611,-46.48863056,STAND
SBGR,112L,-23.42836667,-46.48639167,STAND
SBGR,112R,-23.43030833,-46.48865000,STAND
SBGR,113,-23.42869722,-46.49141944,STAND
SBGR,113L,-23.42833889,-46.48647222,STAND
SBGR,113R,-23.42864167,-46.48640278,STAND
SBGR,114,-23.42895000,-46.48638056,STAND
SBGR,1142,-23.43041667,-46.48655278,STAND
SBGR,114L,-23.42905000,-46.48694167,STAND
SBGR,114R,-23.43078333,-46.48659722,STAND
SBGR,115,-23.43104722,-46.48673056,STAND
SBGR,115R,-23.43115278,-46.48663611,STAND
SBGR,11A,-23.43950000,-46.48102778,STAND
SBGR,11R,-23.43949444,-46.48097222,STAND
SBGR,12,-23.43927778,-46.48077778,STAND
SBGR,1L,-23.43901667,-46.48006111,STAND
SBGR,1R,-23.43908056,-46.48013056,STAND
SBGR,2,-23.43921389,-46.48011111,STAND
SBGR,201,-23.42908333,-46.48612222,STAND
SBGR,202,-23.42900278,-46.48583333,STAND
SBGR,202L,-23.42915556,-46.48572778,STAND
SBGR,202R,-23.42919444,-46.48531111,STAND
SBGR,203,-23.42870556,-46.48570833,STAND
SBGR,203L,-23.42874167,-46.48563333,STAND
SBGR,204,-23.42815833,-46.48564167,STAND
SBGR,204L,-23.42837222,-46.48558611,STAND
SBGR,204R,-23.42799167,-46.48559722,STAND
SBGR,205,-23.42768611,-46.48558889,STAND
SBGR,205R,-23.42764167,-46.48554167,STAND
SBGR,206,-23.42723333,-46.48533333,STAND
SBGR,207,-23.42724167,-46.48370000,STAND
SBGR,208,-23.42768889,-46.48334444,STAND
SBGR,209,-23.42816111,-46.48330833,STAND
SBGR,210,-23.42864444,-46.48329722,STAND
SBGR,211,-23.42911944,-46.48345833,STAND
SBGR,211L,-23.42902222,-46.48353611,STAND
SBGR,211R,-23.42934444,-46.48353333,STAND
SBGR,212,-23.42955278,-46.48318611,STAND
SBGR,212L,-23.42964444,-46.48340000,STAND
SBGR,212R,-23.42964167,-46.48310278,STAND
SBGR,3,-23.43932222,-46.48019444,STAND
SBGR,301,-23.42952500,-46.48282222,STAND
SBGR,301R,-23.42958333,-46.48266389,STAND
SBGR,302,-23.42926389,-46.48238611,STAND
SBGR,302L,-23.42951667,-46.48239722,STAND
SBGR,302R,-23.42919722,-46.48235000,STAND
SBGR,303,-23.42852778,-46.48250278,STAND
SBGR,303L,-23.42890000,-46.48237222,STAND
SBGR,303R,-23.42851944,-46.48246111,STAND
SBGR,304,-23.42810000,-46.48264444,STAND
SBGR,305,-23.42762778,-46.48269167,STAND
SBGR,306,-23.42712778,-46.48243889,STAND
SBGR,307,-23.42699722,-46.48086111,STAND
SBGR,308,-23.42744167,-46.48050833,STAND
SBGR,309,-23.42791389,-46.48046111,STAND
SBGR,310,-23.42838889,-46.48041944,STAND
SBGR,311,-23.42891667,-46.48050833,STAND
SBGR,312,-23.42911389,-46.48039722,STAND
SBGR,3R,-23.43941389,-46.48019444,STAND
SBGR,4,-23.43961389,-46.48027222,STAND
SBGR,401,-23.42906944,-46.47980000,STAND
SBGR,402,-23.42886389,-46.47955278,STAND
SBGR,402L,-23.42905833,-46.47945556,STAND
SBGR,402R,-23.42878611,-46.47946667,STAND
SBGR,403,-23.42837222,-46.47964444,STAND
SBGR,404,-23.42785556,-46.47980833,STAND
SBGR,405,-23.42738333,-46.47985556,STAND
SBGR,406,-23.42689444,-46.47970000,STAND
SBGR,407,-23.42689444,-46.47799722,STAND
SBGR,408L,-23.42659444,-46.47797500,STAND
SBGR,409,-23.42726944,-46.47761944,STAND
SBGR,409L,-23.42691111,-46.47773333,STAND
SBGR,410,-23.42799722,-46.47747500,STAND
SBGR,410L,-23.42745833,-46.47750833,STAND
SBGR,410R,-23.42798333,-46.47733333,STAND
SBGR,411,-23.42852778,-46.47762778,STAND
SBGR,411L,-23.42807222,-46.47736667,STAND
SBGR,411R,-23.42837778,-46.47723889,STAND
SBGR,4L,-23.43961111,-46.48021667,STAND
SBGR,5,-23.43983056,-46.48088889,STAND
SBGR,501,-23.42831389,-46.47684167,STAND
SBGR,502,-23.42814167,-46.47656111,STAND
SBGR,502L,-23.42821111,-46.47646389,STAND
