"ident","type","name","latitude_deg","longitude_deg","iso_country"
"VILD","medium_airport","Ludhiana","30.85470009","75.95259857","IN"
"VILH","medium_airport","Leh Kushok Bakula Rimpochee","34.135899","77.546501","IN"
"VILK","large_airport","Chaudhary Charan Singh International","26.760599","80.889297","IN"
"VIMB","medium_airport","Moradabad","28.81746","78.92187","IN"
"VIPK","medium_airport","Pathankot","32.233611","75.634444","IN"
"VIPT","medium_airport","Pantnagar","29.0334","79.473701","IN"
"VISA","medium_airport","Sirsa Air Force Station","29.5606","75.006104","IN"
"VISR","large_airport","Sheikh ul Alam International","33.987099","74.7742","IN"
"VIUX","medium_airport","Udhampur Air Force Station","32.902152","75.155709","IN"
"VLLB","large_airport","Luang Phabang International","19.904273","102.167191","LA"
"VLPS","large_airport","Pakse International","15.133973","105.779871","LA"
"VLSK","medium_airport","Savannakhet","16.55660057","104.7600021","LA"
"VLSN","medium_airport","Sam Neua","20.4184","104.067001","LA"
"VLVT","large_airport","Wattay International","17.985052","102.566692","LA"
"VMMC","large_airport","Macau International","22.149599","113.592003","MO"
"VNBW","large_airport","Gautam Buddha International","27.504636","83.410381","NP"
"VNJP","medium_airport","Janakpur","26.708799","85.922401","NP"
"VNKT","large_airport","Kathmandu Tribhuvan International","27.6966","85.3591","NP"
"VNLK","medium_airport","Tenzing-Hillary","27.686768","86.729479","NP"
"VNNG","medium_airport","Nepalgunj","28.1036","81.667","NP"
"VNPK","medium_airport","Pokhara Domestic","28.200621","83.981203","NP"
"VNTJ","medium_airport","Taplejung","27.3509","87.69525","NP"
"VNVT","medium_airport","Biratnagar","26.48150063","87.26399994","NP"
"VOAT","medium_airport","Agatti","10.8237","72.176003","IN"
"VOBG","medium_airport","HAL","12.95","77.668198","IN"
"VOBI","medium_airport","Bellary","15.16279984","76.88279724","IN"
"VOBL","large_airport","Bangalore Kempegowda International Bengaluru","13.1979","77.706299","IN"
"VOBR","medium_airport","Bidar / Bidar Air Force Station","17.9081","77.487099","IN"
"VOBZ","large_airport","Vijayawada International","16.530011","80.804888","IN"
"VOCB","large_airport","Coimbatore International","11.03","77.043404","IN"
"VOCI","large_airport","Cochin International","10.151047","76.400838","IN"
"VOCL","large_airport","Calicut International","11.135996","75.955152","IN"
"VOCP","medium_airport","Kadapa","14.513154","78.769183","IN"
"VOCX","medium_airport","Car Nicobar Air Force Base","9.153056","92.819273","IN"
"VODG","medium_airport","Dundigul Air Force Academy","17.62719917","78.40339661","IN"
"VOGA","large_airport","Manohar International","15.744257","73.860625","IN"
"VOGO","large_airport","Goa Dabolim International","15.380062","73.833328","IN"
"VOHS","large_airport","Rajiv Gandhi International","17.231318","78.429855","IN"
"VOHY","medium_airport","Begumpet","17.4531","78.467598","IN"
"VOKN","large_airport","Kannur International","11.916343","75.544979","IN"
"VOKU","medium_airport","Kurnool","15.716288","78.16923","IN"
"VOMD","medium_airport","Madurai","9.83450985","78.09339905","IN"
"VOML","large_airport","Mangaluru International","12.95471","74.886812","IN"
"VOMM","large_airport","Chennai International","12.990005","80.169296","IN"
"VOMY","medium_airport","Mysore","12.229751","76.653683","IN"
"VOPB","large_airport","Veer Savarkar International / INS Utkrosh","11.640194","92.72902","IN"
"VOPC","medium_airport","Pondicherry","11.968","79.812","IN"
"VOPN","medium_airport","Sri Sathya Sai","14.14929962","77.79109955","IN"
"VORY","medium_airport","Rajahmundry","17.105799","81.813204","IN"
"VOSM","medium_airport","Salem","11.7833004","78.06559753","IN"
"VOTP","large_airport","Tirupati International","13.631988","79.539869","IN"
"VOTR","large_airport","Tiruchirappalli International","10.762915","78.717741","IN"
"VOTV","large_airport","Thiruvananthapuram International","8.481889","76.920029","IN"
"VQGP","medium_airport","Gelephu","26.88456","90.46412","BT"
"VQPR","large_airport","Paro International","27.4032","89.424599","BT"
"VRDA","large_airport","Maafaru International","5.817407","73.468404","MV"
"VRMG","large_airport","Gan International","-0.692975","73.152627","MV"
"VRMH","large_airport","Hanimaadhoo International","6.743235","73.167072","MV"
"VRMK","medium_airport","Kadhdhoo","1.85916996","73.52189636","MV"
"VRMM","large_airport","Velana International","4.19183","73.529099","MV"
"VRMT","medium_airport","Kaadedhdhoo","0.488131","72.996902","MV"
"VRMV","medium_airport","Villa International Maamigili","3.471751","72.832633","MV"
"VTBD","large_airport","Bangkok Don Mueang International","13.9126","100.607002","TH"
"VTBK","medium_airport","Kamphaeng Saen","14.10200024","99.91719818","TH"
"VTBL","medium_airport","Khok Kathiam","14.87462","100.663397","TH"
"VTBO","medium_airport","Trat","12.2746","102.319","TH"
"VTBS","large_airport","Bangkok Suvarnabhumi","13.6811","100.747002","TH"
"VTBU","large_airport","U-Tapao–Rayong–Pattaya International","12.6799","101.004997","TH"
"VTCC","large_airport","Chiang Mai International","18.76679993","98.96260071","TH"
"VTCH","medium_airport","Mae Hong Son","19.3013","97.9758","TH"
"VTCL","medium_airport","Lampang","18.27090073","99.5042038","TH"
"VTCN","medium_airport","Nan","18.80789948","100.7829971","TH"
"VTCP","medium_airport","Phrae","18.1322","100.165001","TH"
"VTCT","large_airport","Mae Fah Luang - Chiang Rai International","19.952299","99.882896","TH"
"VTPB","medium_airport","Phetchabun","16.6760006","101.1949997","TH"
"VTPH","medium_airport","Hua Hin","12.63619995","99.95149994","TH"
"VTPI","medium_airport","Takhli Royal Thai Air Force Base","15.2773","100.295998","TH"
"VTPM","medium_airport","Mae Sot","16.69989967","98.54509735","TH"
"VTPO","medium_airport","Sukhothai","17.23800087","99.81819916","TH"
"VTPP","medium_airport","Phitsanulok","16.7829","100.278999","TH"
"VTPT","medium_airport","Tak","16.896","99.253304","TH"
"VTSB","medium_airport","Surat Thani","9.132599831","99.13559723","TH"
"VTSC","medium_airport","Narathiwat","6.519919872","101.7429962","TH"
"VTSE","medium_airport","Chumphon","10.7112","99.361702","TH"
"VTSF","medium_airport","Nakhon Si Thammarat","8.539620399","99.94470215","TH"
"VTSG","large_airport","Krabi International","8.095591","98.988955","TH"
"VTSH","medium_airport","Songkhla","7.186560154","100.6080017","TH"
"VTSK","medium_airport","Pattani","6.78546","101.153999","TH"
"VTSM","large_airport","Samui International","9.54779","100.061996","TH"
"VTSN","medium_airport","Cha Eian","8.47115","99.955597","TH"
"VTSP","large_airport","Phuket International","8.113257","98.3174","TH"
"VTSR","medium_airport","Ranong","9.77762","98.585503","TH"
"VTSS","large_airport","Hat Yai International","6.93321","100.392998","TH"
"VTST","medium_airport","Trang","7.50874","99.6166","TH"
"VTUD","large_airport","Udon Thani International","17.386186","102.788577","TH"
"VTUI","medium_airport","Sakon Nakhon","17.19510078","104.1190033","TH"
"VTUJ","medium_airport","Surin","14.86830044","103.4980011","TH"
"VTUK","medium_airport","Khon Kaen","16.46660042","102.7839966","TH"
"VTUL","medium_airport","Loei","17.43910027","101.7220001","TH"
"VTUO","medium_airport","Buri Ram","15.2295","103.252998","TH"
"VTUQ","medium_airport","Nakhon Ratchasima","14.9495","102.313004","TH"
"VTUU","medium_airport","Ubon Ratchathani","15.25129986","104.8700027","TH"
"VTUV","medium_airport","Roi Et","16.1168","103.774002","TH"
"VTUW","medium_airport","Nakhon Phanom","17.383801","104.642998","TH"
"VVBM","medium_airport","Buon Ma Thuot","12.66829968","108.1200027","VN"
"VVCI","large_airport","Cat Bi International","20.817428","106.724315","VN"
"VVCM","medium_airport","Cà Mau","9.177667","105.177778","VN"
"VVCR","large_airport","Cam Ranh International / Cam Ranh Air Base","11.9982","109.219002","VN"
"VVCS","medium_airport","Con Dao","8.73183","106.633003","VN"
"VVCT","large_airport","Can Tho International","10.083397","105.709371","VN"
"VVDB","medium_airport","Dien Bien Phu","21.39749908","103.0080032","VN"
"VVDH","medium_airport","Dong Hoi","17.515","106.590556","VN"
"VVDL","medium_airport","Lien Khuong","11.750556","108.366997","VN"
"VVDN","large_airport","Da Nang International","16.0439","108.198997","VN"
"VVGL","medium_airport","Gia Lam Air Base","21.040501","105.886002","VN"
"VVNB","large_airport","Hanoi Noi Bai International","21.221201","105.806999","VN"
"VVPB","medium_airport","Phu Bai International","16.400628","107.703094","VN"
"VVPC","medium_airport","Phu Cat","13.955","109.042","VN"
"VVPK","medium_airport","Pleiku","14.00450039","108.0169983","VN"
"VVPQ","large_airport","Phú Quốc International","10.169783","103.99353","VN"
"VVRG","medium_airport","Rach Gia","9.958029972","105.1323795","VN"
"VVTH","medium_airport","Dong Tac","13.0496","109.334","VN"
"VVTS","large_airport","Ho Chi Minh City Tan Son Nhat International","10.8188","106.652","VN"
"VVVD","medium_airport","Van Don International","21.120693","107.41539","VN"
"VVVH","medium_airport","Vinh","18.73760033","105.6709976","VN"
"VYDW","medium_airport","Dawei","14.1039","98.203598","MM"
"VYHH","medium_airport","Heho","20.74714","96.792029","MM"
"VYKG","medium_airport","Kengtung","21.3015995","99.63600159","MM"
"VYKP","medium_airport","Kyaukpyu","19.42639923","93.53479767","MM"
"VYKT","medium_airport","Kawthoung","10.04930019","98.53800201","MM"
"VYLK","medium_airport","Loikaw","19.69149971","97.21479797","MM"
"VYLS","medium_airport","Lashio","22.97789955","97.75219727","MM"
"VYMD","large_airport","Mandalay International","21.70219994","95.97789764","MM"
"VYME","medium_airport","Myeik","12.43980026","98.62149811","MM"
"VYMK","medium_airport","Myitkyina","25.3836","97.351898","MM"
"VYML","medium_airport","Meiktila Air Base","20.88640022","95.89279175","MM"
"VYMO","medium_airport","Momeik","23.09250069","96.64530182","MM"
"VYMS","medium_airport","Mong Hsat","20.51679993","99.25679779","MM"
"VYNP","medium_airport","Nampong Air Base","25.35440063","97.29519653","MM"
"VYNS","medium_airport","Namsang","20.89049911","97.73590088","MM"
"VYNT","large_airport","Nay Pyi Taw International","19.623501","96.200996","MM"
"VYPT","medium_airport","Putao","27.32990074","97.42630005","MM"
"VYST","medium_airport","Shante Air Base","20.94169998","95.91449738","MM"
"VYSW","medium_airport","Sittwe","20.133165","92.870693","MM"
"VYTD","medium_airport","Thandwe","18.46069908","94.30010223","MM"
"VYTL","medium_airport","Tachileik","20.48380089","99.93540192","MM"
"VYYY","large_airport","Yangon International","16.90730095","96.1332016","MM"
"WAAA","large_airport","Sultan Hasanuddin International","-5.075539","119.553702","ID"
"WABB","medium_airport","Frans Kaisiepo","-1.19002","136.108002","ID"
"WABI","medium_airport","Douw Aturure","-3.397973","135.393071","ID"
"WABO","medium_airport","Stevanus Rumbewas","-1.82842","136.062402","ID"
"WABP","medium_airport","Mozes Kilangin","-4.52978","136.887388","ID"
"WADB","medium_airport","Sultan Muhammad Salahuddin","-8.537184","118.685002","ID"
"WADD","large_airport","Denpasar I Gusti Ngurah Rai International","-8.748409","115.167123","ID"
"WADL","large_airport","Lombok International","-8.759962","116.278169","ID"
"WAEE","medium_airport","Sultan Babullah","0.831012","127.381611","ID"
"WAEW","medium_airport","Pitu","2.04599","128.324997","ID"
"WAFB","medium_airport","Toraja","-3.185833","119.91775","ID"
"WAFF","medium_airport","Mutiara - SIS Al-Jufrie","-0.916462","119.908647","ID"
"WAFP","medium_airport","Kasiguncu","-1.414121","120.659241","ID"
"WAFW","medium_airport","Syukuran Aminuddin Amir","-1.035893","122.773934","ID"
"WAGG","medium_airport","Tjilik Riwut","-2.227146","113.943388","ID"
"WAHI","large_airport","Yogyakarta International","-7.905338","110.057264","ID"
"WAHL","medium_airport","Tunggul Wulung","-7.64506","109.033997","ID"
"WAJJ","large_airport","Dortheys Hiyo Eluay International","-2.579627","140.519857","ID"
"WAJO","medium_airport","Oksibil","-4.9071","140.6277","ID"
"WAKK","medium_airport","Mopah International","-8.523898","140.419693","ID"
"WAKT","medium_airport","Tanah Merah","-6.09669","140.303521","ID"
"WALK","medium_airport","Nusantara International","-1.16053","116.71193","ID"
"WALL","large_airport","Sultan Aji Muhammad Sulaiman Sepinggan International","-1.268342","116.89452","ID"
"WALR","medium_airport","Juwata International / Suharnoko Harbani AFB","3.325145","117.564169","ID"
"WALS","medium_airport","Aji Pangeran Tumenggung Pranoto International","-0.374478","117.250128","ID"
"WAMH","medium_airport","Naha","3.68478","125.527162","ID"
"WAMM","large_airport","Sam Ratulangi International","1.548591","124.92625","ID"
"WAON","medium_airport","Warukin","-2.21656","115.435997","ID"
"WAOO","large_airport","Syamsudin Noor International","-3.440112","114.761209","ID"
"WAPF","medium_airport","Karel Sadsuitubun","-5.760278","132.759444","ID"
"WAPN","medium_airport","Namniwel","-3.143159","126.976469","ID"
"WAPP","large_airport","Pattimura International","-3.71026","128.089005","ID"
"WAQT","medium_airport","Kalimarau","2.14776","117.430705","ID"
"WARA","medium_airport","Abdul Rachman Saleh","-7.929099","112.714233","ID"
"WARJ","medium_airport","Adisutjipto International","-7.78818","110.431999","ID"
"WARQ","large_airport","Adisoemarmo International","-7.516044","110.757492","ID"
"WARR","large_airport","Juanda International","-7.37983","112.787003","ID"
"WARS","large_airport","Jenderal Ahmad Yani","-6.970732","110.373244","ID"
"WASF","medium_airport","Fakfak","-2.920508","132.267011","ID"
"WASK","medium_airport","Utarom","-3.6446","133.695116","ID"
"WASO","medium_airport","Babo","-2.53224","133.438995","ID"
"WASR","medium_airport","Rendani","-0.891833","134.048996","ID"
"WASS","medium_airport","Domine Eduard Osok","-0.894","131.287","ID"
"WATT","medium_airport","El Tari","-10.1716","123.670998","ID"
"WAVV","medium_airport","Wamena","-4.097324","138.952417","ID"
"WAWD","medium_airport","Matahora","-5.292123","123.636233","ID"
"WAWP","medium_airport","Sangia Nibandera","-4.338158","121.524047","ID"
"WBGB","medium_airport","Bintulu","3.123850107","113.0199966","MY"
"WBGG","large_airport","Kuching International","1.487364","110.352859","MY"
"WBGJ","medium_airport","Limbang","4.808300018","115.0100021","MY"
"WBGK","medium_airport","Mukah","2.881944","112.043333","MY"
"WBGM","medium_airport","Marudi","4.178734","114.330318","MY"
"WBGR","medium_airport","Miri","4.32201","113.987","MY"
"WBGS","medium_airport","Sibu","2.2616","111.985001","MY"
"WBGZ","medium_airport","Bario","3.734648","115.478548","MY"
"WBKD","medium_airport","Lahad Datu","5.03241","118.32376","MY"
"WBKK","large_airport","Kota Kinabalu International","5.932743","116.049324","MY"
"WBKL","medium_airport","Labuan","5.301667","115.248333","MY"
"WBKS","medium_airport","Sandakan","5.900899887","118.0589981","MY"
"WBKW","medium_airport","Tawau","4.31338","118.12152","MY"
"WBMU","medium_airport","Mulu","4.04832983","114.8050003","MY"
"WBSB","large_airport","Brunei International","4.9442","114.928001","BN"
"WIBB","medium_airport","Sultan Syarif Kasim II International / Roesmin Nurjadin AFB","0.458647","101.444321","ID"
"WIBD","medium_airport","Pinang Kampai","1.609026","101.433493","ID"
"WIBJ","medium_airport","Japura","-0.352808","102.334999","ID"
"WICA","medium_airport","Kertajati International","-6.647384","108.165561","ID"
"WICC","medium_airport","Husein Sastranegara International","-6.90063","107.575996","ID"
"WIDD","large_airport","Hang Nadim International","1.12103","104.119003","ID"
"WIDN","medium_airport","Raja Haji Fisabilillah International","0.92397","104.53341","ID"
"WIHH","large_airport","Halim Perdanakusuma International","-6.266989","106.890318","ID"
"WIII","large_airport","Jakarta Soekarno-Hatta International","-6.12557","106.655998","ID"
"WILL","medium_airport","Radin Inten II International","-5.246803","105.182531","ID"
"WIMB","medium_airport","Binaka","1.166275","97.705196","ID"
"WIME","medium_airport","Aek Godang","1.4001","99.430496","ID"
"WIMK","medium_airport","Soewondo Air Force Base","3.558425","98.672275","ID"
"WIMM","large_airport","Kualanamu International","3.637847","98.870566","ID"
"WIMS","medium_airport","Dr. Ferdinand Lumban Tobing","1.557127","98.887145","ID"
"WIMU","medium_airport","Alas Leuser","3.391456","97.863726","ID"
"WIOG","medium_airport","Nanga Pinoh","-0.34864","111.746155","ID"
"WIOK","medium_airport","Rahadi Osman","-1.817165","109.963469","ID"
"WION","medium_airport","Ranai","3.90871","108.388","ID"
"WIOO","large_airport","Supadio International","-0.152258","109.404493","ID"
"WIOP","medium_airport","Pangsuma","0.834579","112.940217","ID"
"WIOS","medium_airport","Tebelian","-0.045214","111.458049","ID"
"WIPK","medium_airport","Depati Amir","-2.1622","106.139","ID"
"WIPL","medium_airport","Fatmawati Soekarno","-3.8637","102.338997","ID"
"WIPP","medium_airport","Sultan Mahmud Badaruddin II","-2.897653","104.698147","ID"
"WIPQ","medium_airport","Pendopo","-3.286070108","103.8799973","ID"
"WIPT","large_airport","Minangkabau International","-0.785964","100.280384","ID"
"WITC","medium_airport","Cut Nyak Dhien","4.040998","96.253312","ID"
"WITK","medium_airport","Rembele","4.72113","96.851943","ID"
"WITL","medium_airport","Lhok Sukon","5.06951","97.259201","ID"
"WITT","large_airport","Sultan Iskandar Muda International","5.525087","95.41997","ID"
"WMAP","medium_airport","Kluang","2.041389942","103.3069992","MY"
"WMBT","medium_airport","Tioman","2.81818","104.160004","MY"
"WMKA","medium_airport","Sultan Abdul Halim","6.189670086","100.3980026","MY"
"WMKB","medium_airport","RMAF Butterworth Air Base","5.46592","100.390999","MY"
"WMKC","medium_airport","Sultan Ismail Petra","6.16685009","102.2929993","MY"
"WMKD","medium_airport","Kuantan","3.77538991","103.2089996","MY"
"WMKE","medium_airport","Kerteh","4.53722","103.427002","MY"
"WMKI","large_airport","Sultan Azlan Shah","4.56733","101.091643","MY"
"WMKJ","large_airport","Senai International","1.64131","103.669998","MY"
"WMKK","large_airport","Kuala Lumpur International","2.74558","101.709999","MY"
"WMKL","large_airport","Langkawi International","6.32973","99.728699","MY"
"WMKM","medium_airport","Malacca International","2.265613","102.252778","MY"
"WMKN","medium_airport","Sultan Mahmud","5.382639885","103.1029968","MY"
"WMKP","large_airport","Penang International","5.296303","100.276185","MY"
"WMSA","large_airport","Sultan Abdul Aziz Shah International","3.13058","101.549004","MY"
"WPDB","medium_airport","Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International","-9.301856","125.286302","TL"
"WPDL","large_airport","Presidente Nicolau Lobato International","-8.546562","125.524507","TL"
"WPEC","medium_airport","Baucau","-8.486479","126.399981","TL"
"WPOC","large_airport","Oecusse Route of the Sandalwood International","-9.198419","124.337873","TL"
"WSAC","medium_airport","Changi Air Base (East)","1.344140053","104.0090027","SG"
"WSAG","medium_airport","Sembawang Air Base","1.42526","103.813004","SG"
"WSAP","medium_airport","Paya Lebar Air Base","1.36042","103.910004","SG"
"WSAT","medium_airport","Tengah Air Base","1.387561","103.708291","SG"
"WSSL","medium_airport","Seletar","1.41555","103.86673","SG"
"WSSS","large_airport","Singapore Changi International","1.35019","103.994003","SG"
"XRMU","medium_airport","Khankala Air Base","43.2981","45.7841","RU"
"XRWL","medium_airport","Lebyazhye Air Base","50.201698","45.208302","RU"
"YABA","medium_airport","Albany","-34.943333","117.808889","AU"
"YAMB","medium_airport","RAAF Base Amberley","-27.635381","152.711223","AU"
"YARA","medium_airport","Ararat","-37.309978","142.988688","AU"
"YARM","medium_airport","Armidale","-30.52809906","151.6170044","AU"
"YAYE","medium_airport","Ayers Rock Connellan","-25.185913","130.97703","AU"
"YBAR","medium_airport","Barcaldine","-23.566268","145.302086","AU"
"YBAS","medium_airport","Alice Springs","-23.806588","133.903427","AU"
"YBBN","large_airport","Brisbane International","-27.38419914","153.1170044","AU"
"YBCG","large_airport","Gold Coast","-28.165962","153.506641","AU"
"YBCK","medium_airport","Blackall","-24.431678","145.429716","AU"
"YBCS","large_airport","Cairns","-16.878921","145.74948","AU"
"YBCV","medium_airport","Charleville","-26.41329956","146.2619934","AU"
"YBDV","medium_airport","Birdsville","-25.89749908","139.3480072","AU"
"YBHI","medium_airport","Broken Hill","-32.00139999","141.4720001","AU"
"YBHM","medium_airport","Hamilton Island","-20.35810089","148.9519959","AU"
"YBIE","medium_airport","Bedourie","-24.3461","139.460007","AU"
"YBKE","medium_airport","Bourke","-30.03919983","145.9519958","AU"
"YBLA","medium_airport","Benalla","-36.551899","146.007004","AU"
"YBMA","medium_airport","Mount Isa","-20.66638","139.488468","AU"
"YBMK","medium_airport","Mackay","-21.170816","149.182588","AU"
"YBNA","medium_airport","Ballina Byron Gateway","-28.833236","153.561471","AU"
"YBNS","medium_airport","Bairnsdale","-37.887539","147.569379","AU"
"YBOK","medium_airport","Oakey Army Aviation Centre","-27.409262","151.736727","AU"
"YBOU","medium_airport","Boulia","-22.91329956","139.8999939","AU"
"YBPN","medium_airport","Proserpine Whitsunday Coast","-20.494416","148.553583","AU"
"YBRK","medium_airport","Rockhampton","-23.380019","150.475359","AU"
"YBRM","large_airport","Broome International","-17.949194","122.2283","AU"
"YBRN","medium_airport","Balranald","-34.624834","143.577114","AU"
"YBRW","medium_airport","Brewarrina","-29.975792","146.81438","AU"
"YBSU","large_airport","Sunshine Coast","-26.593324","153.08319","AU"
"YBTH","medium_airport","Bathurst","-33.406817","149.651161","AU"
"YBTI","medium_airport","Bathurst Island","-11.764966","130.615774","AU"
"YBTL","medium_airport","Townsville / RAAF Base Townsville","-19.252904","146.766512","AU"
"YBTR","medium_airport","Blackwater","-23.6031","148.807007","AU"
"YBUD","medium_airport","Bundaberg","-24.905039","152.322612","AU"
"YBWP","medium_airport","Weipa","-12.677493","141.922618","AU"
"YBWW","large_airport","Toowoomba Wellcamp","-27.558332","151.793335","AU"
"YCAR","medium_airport","Carnarvon","-24.884337","113.666393","AU"
"YCBA","medium_airport","Cobar","-31.53829956","145.7940063","AU"
"YCBB","medium_airport","Coonabarabran","-31.3325","149.266998","AU"
"YCBP","medium_airport","Coober Pedy","-29.038312","134.722166","AU"
"YCCA","medium_airport","Chinchilla","-26.771947","150.617571","AU"
"YCCY","medium_airport","Cloncurry","-20.66860008","140.5039978","AU"
"YCDU","medium_airport","Ceduna","-32.13059998","133.7100067","AU"
"YCEE","medium_airport","Cleve","-33.709702","136.505005","AU"
"YCFS","medium_airport","Coffs Harbour","-30.320601","153.115997","AU"
"YCIN","medium_airport","RAAF Base Curtin","-17.581389","123.828333","AU"
"YCKN","medium_airport","Cooktown","-15.443649","145.183221","AU"
"YCMT","medium_airport","Clermont","-22.7731","147.621002","AU"
"YCMU","medium_airport","Cunnamulla","-28.03000069","145.621994","AU"
"YCNM","medium_airport","Coonamble","-30.980946","148.377833","AU"
"YCOE","medium_airport","Coen","-13.761133","143.113311","AU"
"YCOM","medium_airport","Cooma Snowy Mountains","-36.300445","148.972408","AU"
"YCOR","medium_airport","Corowa","-35.994701","146.356995","AU"
"YCRG","medium_airport","Corryong","-36.18280029","147.8880005","AU"
"YCTM","medium_airport","Cootamundra","-34.624283","148.036641","AU"
"YCWR","medium_airport","Cowra","-33.846894","148.648007","AU"
"YDBI","medium_airport","Dirranbandi","-28.587912","148.217161","AU"
"YDBY","medium_airport","Derby","-17.37193","123.66221","AU"
"YDLQ","medium_airport","Deniliquin","-35.55939865","144.9459991","AU"
"YDPO","medium_airport","Devonport","-41.16970062","146.4299927","AU"
"YDYS","medium_airport","Dysart","-22.6222","148.363998","AU"
"YECH","medium_airport","Echuca","-36.15719986","144.7619934","AU"
"YELD","medium_airport","Elcho Island","-12.01939964","135.5709991","AU"
"YEML","medium_airport","Emerald","-23.56749916","148.1790009","AU"
"YESP","medium_airport","Esperance","-33.684399","121.822998","AU"
"YEWA","medium_airport","Eliwana","-22.428395","116.887879","AU"
"YFBS","medium_airport","Forbes","-33.363602","147.934998","AU"
"YFRT","medium_airport","Forrest","-30.83662","128.112811","AU"
"YFTZ","medium_airport","Fitzroy Crossing","-18.183596","125.559783","AU"
"YGDH","medium_airport","Gunnedah","-30.957511","150.248981","AU"
"YGEL","medium_airport","Geraldton","-28.796101","114.707001","AU"
"YGFN","medium_airport","Clarence Valley Regional","-29.754795","153.031234","AU"
"YGLA","medium_airport","Gladstone","-23.869763","151.225439","AU"
"YGLB","medium_airport","Goulburn","-34.81029892","149.7259979","AU"
"YGLI","medium_airport","Glen Innes","-29.676029","151.691156","AU"
"YGPT","medium_airport","Garden Point","-11.399686","130.425568","AU"
"YGTE","medium_airport","Groote Eylandt","-13.972405","136.458553","AU"
"YGTH","medium_airport","Griffith","-34.25080109","146.0670013","AU"
"YHAY","medium_airport","Hay","-34.531399","144.830002","AU"
"YHBA","medium_airport","Hervey Bay","-25.320127","152.880662","AU"
"YHID","medium_airport","Horn Island","-10.585636","142.29277","AU"
"YHLC","medium_airport","Halls Creek","-18.2339","127.669998","AU"
"YHML","medium_airport","Hamilton","-37.64889908","142.0650024","AU"
"YHOT","medium_airport","Mount Hotham","-37.04750061","147.3339996","AU"
"YHPN","medium_airport","Hopetoun","-35.715302","142.360001","AU"
"YHSM","medium_airport","Horsham","-36.66970062","142.1730042","AU"
"YIVL","medium_airport","Inverell","-29.88829994","151.1439972","AU"
"YKER","medium_airport","Kerang","-35.75139999","143.9389954","AU"
"YKII","medium_airport","King Island","-39.87749863","143.878006","AU"
"YKMP","medium_airport","Kempsey","-31.07232","152.765313","AU"
"YKOW","medium_airport","Kowanyama","-15.485369","141.752572","AU"
"YKRY","medium_airport","Kingaroy","-26.581077","151.839927","AU"
"YKSC","medium_airport","Kingscote","-35.71390152","137.5209961","AU"
"YLEC","medium_airport","Leigh Creek","-30.598301","138.425995","AU"
"YLEO","medium_airport","Leonora","-28.87809944","121.3150024","AU"
"YLHR","medium_airport","Lockhart River","-12.7869","143.304993","AU"
"YLIS","medium_airport","Lismore","-28.830689","153.258419","AU"
"YLRD","medium_airport","Lightning Ridge","-29.452857","147.977146","AU"
"YLRE","medium_airport","Longreach","-23.4342","144.279999","AU"
"YLST","medium_airport","Leinster","-27.84329987","120.7030029","AU"
"YLTV","medium_airport","Latrobe Valley","-38.211004","146.470817","AU"
"YMAV","large_airport","Melbourne Avalon International","-38.040269","144.467196","AU"
"YMAY","medium_airport","Albury","-36.066758","146.959148","AU"
"YMBA","medium_airport","Mareeba","-17.070277","145.424228","AU"
"YMDG","medium_airport","Mudgee","-32.564794","149.609452","AU"
"YMEK","medium_airport","Meekatharra","-26.61170006","118.5479965","AU"
"YMEN","medium_airport","Melbourne Essendon","-37.7281","144.901993","AU"
"YMER","medium_airport","Merimbula","-36.90859985","149.901001","AU"
"YMES","medium_airport","RAAF Base East Sale","-38.0989","147.149002","AU"
"YMGD","medium_airport","Maningrida","-12.05609989","134.2339935","AU"
"YMHB","large_airport","Hobart International","-42.837032","147.513022","AU"
"YMIA","medium_airport","Mildura","-34.22919846","142.0859985","AU"
"YMLT","medium_airport","Launceston","-41.544935","147.210785","AU"
"YMMB","medium_airport","Melbourne Moorabbin","-37.977765","145.099799","AU"
"YMML","large_airport","Melbourne","-37.670732","144.837898","AU"
"YMNE","medium_airport","Mount Keith","-27.28733","120.554937","AU"
"YMOG","medium_airport","Mount Magnet","-28.11610031","117.8420029","AU"
"YMOR","medium_airport","Moree","-29.49889946","149.8450012","AU"
"YMRB","medium_airport","Moranbah","-22.05780029","148.0769959","AU"
"YMRE","medium_airport","Marree","-29.6633","138.065002","AU"
"YMRY","medium_airport","Moruya","-35.89780045","150.1439972","AU"
"YMTG","medium_airport","Mount Gambier","-37.744382","140.780561","AU"
"YNAR","medium_airport","Narrandera","-34.70220184","146.5119934","AU"
"YNBR","medium_airport","Narrabri","-30.31920052","149.8269959","AU"
"YNGU","medium_airport","Ngukurr","-14.7228","134.746994","AU"
"YNRM","medium_airport","Narromine","-32.214699","148.225006","AU"
"YNTN","medium_airport","Normanton","-17.68409","141.069664","AU"
"YNWN","medium_airport","Newman","-23.4178009","119.8030014","AU"
"YORG","medium_airport","Orange","-33.382014","149.131262","AU"
"YPAD","large_airport","Adelaide International","-34.947512","138.533393","AU"
"YPAG","medium_airport","Port Augusta","-32.50690079","137.7169952","AU"
"YPBO","medium_airport","Paraburdoo","-23.17110062","117.7450027","AU"
"YPCC","large_airport","Cocos (Keeling) Islands","-12.192218","96.834103","CC"
